	CHR	ChromosomePatch
clump7695	20	466
clump7696	20	467
clump7697	20	468
clump7698	20	473
clump7699	20	475
clump7700	20	480
clump7701	20	481
clump7702	20	482
clump7703	20	483
clump7704	20	484
clump7705	20	485
clump7706	20	486
clump7707	20	487
clump7708	20	488
clump7709	20	495
clump7710	20	497
clump7711	20	498
clump7712	20	499
clump7713	20	500
clump7714	20	501
clump7715	20	502
clump7716	20	503
clump7717	21	78
clump7718	21	81
clump7719	21	88
clump7720	21	124
clump7721	21	129
clump7722	21	130
clump7723	21	131
clump7724	21	132
clump7725	21	138
clump7726	21	140
clump7727	21	144
clump7728	21	145
clump7729	21	147
clump7730	21	148
clump7731	21	149
clump7732	21	150
clump7733	21	151
clump7734	21	156
clump7735	21	157
clump7736	21	164
clump7737	21	167
clump7738	21	173
clump7739	21	177
clump7740	21	179
clump7741	21	180
clump7742	21	184
clump7743	21	192
clump7744	21	197
clump7745	21	199
clump7746	21	204
clump7747	21	217
clump7748	21	218
clump7749	21	220
clump7750	21	221
clump7751	21	223
clump7752	21	224
clump7753	21	227
clump7754	21	228
clump7755	21	230
clump7756	21	235
clump7757	21	237
clump7758	21	246
clump7759	21	249
clump7760	21	259
clump7761	21	264
clump7762	21	267
clump7763	21	269
clump7764	21	270
clump7765	21	275
clump7766	21	277
clump7767	21	283
clump7768	21	284
clump7769	21	287
clump7770	21	288
clump7771	21	289
clump7772	21	290
clump7773	21	293
clump7774	21	295
clump7775	21	296
clump7776	21	298
clump7777	21	299
clump7778	21	300
clump7779	21	302
clump7780	21	303
clump7781	21	304
clump7782	21	305
clump7783	21	306
clump7784	21	307
clump7785	21	309
clump7786	21	311
clump7787	21	319
clump7788	21	322
clump7789	21	323
clump7790	21	326
clump7791	21	329
clump7792	21	335
clump7793	21	337
clump7794	21	338
clump7795	21	341
clump7796	21	342
clump7797	21	343
clump7798	21	353
clump7799	21	354
clump7800	21	355
clump7801	21	357
clump7802	21	362
clump7803	21	364
clump7804	21	373
clump7805	22	132
clump7806	22	140
clump7807	22	142
clump7808	22	146
clump7809	22	157
clump7810	22	158
clump7811	22	161
clump7812	22	165
clump7813	22	172
clump7814	22	176
clump7815	22	180
clump7816	22	183
clump7817	22	190
clump7818	22	191
clump7819	22	193
clump7820	22	194
clump7821	22	195
clump7822	22	199
clump7823	22	200
clump7824	22	203
clump7825	22	204
clump7826	22	205
clump7827	22	207
clump7828	22	217
clump7829	22	219
clump7830	22	226
clump7831	22	227
clump7832	22	228
clump7833	22	229
clump7834	22	230
clump7835	22	231
clump7836	22	232
clump7837	22	233
clump7838	22	234
clump7839	22	235
clump7840	22	238
clump7841	22	240
clump7842	22	241
clump7843	22	242
clump7844	22	243
clump7845	22	244
clump7846	22	247
clump7847	22	248
clump7848	22	249
clump7849	22	250
clump7850	22	251
clump7851	22	262
clump7852	22	265
clump7853	22	266
clump7854	22	269
clump7855	22	272
clump7856	22	273
clump7857	22	282
clump7858	22	285
clump7859	22	286
clump7860	22	289
clump7861	22	292
clump7862	22	295
clump7863	22	296
clump7864	22	297
clump7865	22	298
clump7866	22	302
clump7867	22	303
clump7868	22	304
clump7869	22	305
clump7870	22	309
clump7871	22	310
clump7872	22	311
clump7873	22	312
clump7874	22	313
clump7875	22	315
clump7876	22	316
clump7877	22	317
clump7878	22	318
clump7879	22	320
clump7880	22	322
clump7881	22	323
clump7882	22	324
clump7883	22	325
clump7884	22	326
clump7885	22	327
clump7886	22	328
clump7887	22	329
clump7888	22	331
clump7889	22	334
clump7890	22	336
clump7891	22	337
clump7892	22	338
clump7893	22	339
clump7894	22	340
clump7895	22	341
clump7896	22	342
clump7897	22	343
clump7898	22	344
clump7899	22	345
clump7900	22	346
clump7901	22	347
clump7902	22	348
clump7903	22	349
clump7904	22	350
clump7905	22	351
clump7906	22	352
clump7907	22	353
clump7908	22	354
clump7909	22	355
clump7910	22	356
clump7911	22	357
clump7912	22	359
clump7913	22	361
clump7914	22	363
clump7915	22	365
clump7916	22	366
clump7917	22	370
clump7918	22	373
clump7919	22	375
clump7920	22	379
clump7921	22	380
clump7922	22	381
clump7923	22	382
clump7924	22	384
clump7925	22	385
clump7926	22	388
clump7927	22	390
clump7928	22	391
clump7929	22	393
clump7930	22	394
clump7931	22	398
clump7932	22	400
clump7933	22	401
clump7934	22	405
clump7935	22	407
clump7936	23	22
clump7937	23	23
clump7938	23	29
clump7939	23	32
clump7940	23	37
clump7941	23	48
clump7942	23	49
clump7943	23	65
clump7944	23	66
clump7945	23	68
clump7946	23	69
clump7947	23	70
clump7948	23	71
clump7949	23	73
clump7950	23	74
clump7951	23	76
clump7952	23	78
clump7953	23	79
clump7954	23	80
clump7955	23	85
clump7956	23	86
clump7957	23	88
clump7958	23	89
clump7959	23	90
clump7960	23	91
clump7961	23	92
clump7962	23	93
clump7963	23	94
clump7964	23	95
clump7965	23	96
clump7966	23	97
clump7967	23	98
clump7968	23	114
clump7969	23	117
clump7970	23	118
clump7971	23	120
clump7972	23	131
clump7973	23	133
clump7974	23	134
clump7975	23	135
clump7976	23	142
clump7977	23	143
clump7978	23	150
clump7979	23	163
clump7980	23	175
clump7981	23	177
clump7982	23	181
clump7983	23	183
clump7984	23	187
clump7985	23	188
clump7986	23	196
clump7987	23	200
clump7988	23	201
clump7989	23	210
clump7990	23	224
clump7991	23	233
clump7992	23	235
clump7993	23	236
clump7994	23	239
clump7995	23	245
clump7996	23	246
clump7997	23	247
clump7998	23	248
clump7999	23	249
clump8000	23	255
clump8001	23	256
clump8002	23	257
clump8003	23	258
clump8004	23	263
clump8005	23	264
clump8006	23	265
clump8007	23	280
clump8008	23	288
clump8009	23	289
clump8010	23	294
clump8011	23	306
clump8012	23	317
clump8013	23	329
clump8014	23	330
clump8015	23	336
clump8016	23	350
clump8017	23	351
clump8018	23	353
clump8019	23	356
clump8020	23	357
clump8021	23	360
clump8022	23	366
clump8023	23	368
clump8024	23	371
clump8025	23	384
clump8026	23	385
clump8027	23	387
clump8028	23	388
clump8029	23	389
clump8030	23	391
clump8031	23	392
clump8032	23	395
clump8033	23	396
clump8034	23	397
clump8035	23	398
clump8036	23	399
clump8037	23	400
clump8038	23	401
clump8039	23	403
clump8040	23	404
clump8041	23	405
clump8042	23	406
clump8043	23	407
clump8044	23	408
clump8045	23	409
clump8046	23	410
clump8047	23	411
clump8048	23	412
clump8049	23	413
clump8050	23	414
clump8051	23	415
clump8052	23	416
clump8053	23	420
clump8054	23	421
clump8055	23	422
clump8056	23	423
clump8057	23	424
clump8058	23	425
clump8059	23	426
clump8060	23	427
clump8061	23	438
clump8062	23	440
clump8063	23	441
clump8064	23	442
clump8065	23	443
clump8066	23	444
clump8067	23	445
clump8068	23	446
clump8069	23	447
clump8070	23	448
clump8071	23	449
clump8072	23	450
clump8073	23	451
clump8074	23	452
clump8075	23	453
clump8076	23	454
clump8077	23	455
clump8078	23	456
clump8079	23	457
clump8080	23	458
clump8081	23	459
clump8082	23	460
clump8083	23	461
clump8084	23	462
clump8085	23	464
clump8086	23	467
clump8087	23	468
clump8088	23	493
clump8089	23	494
clump8090	23	495
clump8091	23	496
clump8092	23	497
clump8093	23	498
clump8094	23	501
clump8095	23	505
clump8096	23	508
clump8097	23	511
clump8098	23	512
clump8099	23	518
clump8100	23	520
clump8101	23	521
clump8102	23	522
clump8103	23	523
clump8104	23	524
clump8105	23	525
clump8106	23	526
clump8107	23	527
clump8108	23	528
clump8109	23	529
clump8110	23	530
clump8111	23	531
clump8112	23	532
clump8113	23	533
clump8114	23	534
clump8115	23	535
clump8116	23	536
clump8117	23	537
clump8118	23	538
clump8119	23	539
clump8120	23	540
clump8121	23	541
clump8122	23	542
clump8123	23	544
clump8124	23	548
clump8125	23	551
clump8126	23	553
clump8127	23	555
clump8128	23	556
clump8129	23	557
clump8130	23	558
clump8131	23	559
clump8132	23	560
clump8133	23	561
clump8134	23	562
clump8135	23	563
clump8136	23	564
clump8137	23	571
clump8138	23	572
clump8139	23	573
clump8140	23	574
clump8141	23	584
clump8142	23	608
clump8143	23	611
clump8144	23	612
clump8145	23	616
clump8146	23	624
clump8147	23	626
clump8148	23	628
clump8149	23	629
clump8150	23	642
clump8151	23	645
clump8152	23	652
clump8153	23	655
clump8154	23	660
clump8155	23	671
clump8156	23	672
clump8157	23	676
clump8158	23	694
clump8159	23	695
clump8160	23	710
clump8161	23	720
clump8162	23	721
clump8163	23	723
clump8164	23	727
clump8165	23	730
clump8166	23	731
clump8167	23	734
clump8168	23	735
clump8169	23	750
clump8170	23	751
clump8171	23	764
clump8172	23	767
clump8173	23	769
clump8174	23	777
clump8175	23	782
clump8176	23	783
clump8177	23	784
clump8178	23	785
clump8179	23	787
clump8180	23	804
clump8181	23	819
clump8182	23	820
clump8183	23	821
clump8184	23	822
clump8185	23	825
clump8186	23	826
clump8187	23	850
clump8188	23	853
clump8189	23	860
clump8190	23	866
clump8191	23	871
clump8192	23	876
clump8193	23	895
clump8194	23	896
clump8195	23	910
clump8196	23	915
clump8197	23	918
clump8198	23	925
clump8199	23	928
clump8200	23	929
clump8201	23	932
clump8202	23	938
clump8203	23	939
clump8204	23	940
clump8205	23	943
clump8206	23	947
clump8207	23	950
clump8208	23	952
clump8209	23	953
clump8210	23	954
clump8211	23	964
clump8212	23	965
clump8213	23	967
clump8214	23	978
clump8215	23	982
clump8216	23	987
clump8217	23	989
clump8218	23	996
clump8219	23	1001
clump8220	23	1002
clump8221	23	1008
clump8222	23	1010
clump8223	23	1014
clump8224	23	1021
clump8225	23	1023
clump8226	23	1024
clump8227	23	1025
clump8228	23	1035
clump8229	23	1043
clump8230	23	1050
clump8231	23	1059
clump8232	23	1060
clump8233	23	1064
clump8234	23	1080
clump8235	23	1081
clump8236	23	1087
clump8237	23	1099
clump8238	23	1115
clump8239	23	1119
clump8240	23	1121
clump8241	23	1142
clump8242	23	1143
clump8243	23	1144
clump8244	23	1153
clump8245	23	1154
clump8246	23	1158
clump8247	23	1159
clump8248	23	1160
clump8249	23	1162
clump8250	23	1164
clump8251	23	1165
clump8252	23	1169
clump8253	23	1184
clump8254	23	1185
clump8255	23	1194
clump8256	23	1200
clump8257	23	1210
clump8258	23	1212
clump8259	23	1216
clump8260	23	1226
clump8261	23	1228
clump8262	23	1229
